marker	chr	pos	trait	lod	threshold	iteration	var_exp	eff_size	ci_l_marker	ci_l_pos	ci_r_marker	ci_r_pos
CE2-105	II	962511	.mean.norm.EXT	0.641983270837562	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-653	II	1043218	.mean.norm.EXT	0.989202738272634	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-702	II	1156980	.mean.norm.EXT	0.989202738272634	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-705	II	1158964	.mean.norm.EXT	0.989202738272634	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-728	II	1228803	.mean.norm.EXT	1.24818176183542	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-742	II	1284033	.mean.norm.EXT	1.04215217154029	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-108	II	1407379	.mean.norm.EXT	1.7123389609764	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-109	II	1486584	.mean.norm.EXT	2.06414586634489	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-778	II	1593566	.mean.norm.EXT	2.03038894201253	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-843	II	1708758	.mean.norm.EXT	2.20189223782878	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-856	II	1750141	.mean.norm.EXT	2.20189223782878	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-915	II	1808240	.mean.norm.EXT	2.20189223782878	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-947	II	1939184	.mean.norm.EXT	2.20189223782878	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-114	II	2065809	.mean.norm.EXT	2.20189223782878	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-115	II	2121017	.mean.norm.EXT	2.67356822914817	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-985	II	2182380	.mean.norm.EXT	2.63649481815765	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-230	II	2218904	.mean.norm.EXT	2.97173876071709	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1054	II	2301116	.mean.norm.EXT	2.99099049177249	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1078	II	2354170	.mean.norm.EXT	2.831213472332	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-117	II	2482895	.mean.norm.EXT	2.08588350809389	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-24	II	2486663	.mean.norm.EXT	2.08588350809389	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1120	II	2601220	.mean.norm.EXT	2.79606898863306	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1129	II	2688584	.mean.norm.EXT	2.36446279045588	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-119	II	2691194	.mean.norm.EXT	2.36446279045588	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-20	II	2749534	.mean.norm.EXT	2.98779838332198	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1154	II	2795341	.mean.norm.EXT	2.88591745713457	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1158	II	2808859	.mean.norm.EXT	2.62816329756963	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1200	II	2933625	.mean.norm.EXT	4.92971760927439	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-121	II	2947751	.mean.norm.EXT	4.92971760927439	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1213	II	3001228	.mean.norm.EXT	4.73501080020647	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-122	II	3044540	.mean.norm.EXT	5.25586034886019	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1230	II	3093405	.mean.norm.EXT	5.46005596739529	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1259	II	3254903	.mean.norm.EXT	6.07997894733716	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-123	II	3272786	.mean.norm.EXT	6.07127280325411	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1312	II	3397006	.mean.norm.EXT	7.12060350920099	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1313	II	3397690	.mean.norm.EXT	7.12060350920099	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1377	II	3576987	.mean.norm.EXT	9.25708256178843	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1456	II	3703996	.mean.norm.EXT	9.66021943528058	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1482	II	3729095	.mean.norm.EXT	9.66021943528058	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-126	II	3729984	.mean.norm.EXT	9.66021943528058	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-16	II	3828606	.mean.norm.EXT	9.56944441853384	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1515	II	3968044	.mean.norm.EXT	10.5850979105509	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-128	II	4003600	.mean.norm.EXT	10.5850979105509	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-129	II	4092535	.mean.norm.EXT	10.5850979105509	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1552	II	4145255	.mean.norm.EXT	11.6676214817827	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-130	II	4188424	.mean.norm.EXT	11.9607409877908	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-131	II	4278694	.mean.norm.EXT	13.6675285267754	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1559	II	4317270	.mean.norm.EXT	13.6675285267754	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-2	II	4406589	.mean.norm.EXT	14.3524334019185	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-132	II	4434620	.mean.norm.EXT	13.9212711157434	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1577	II	4472001	.mean.norm.EXT	13.5676822495628	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-133	II	4537330	.mean.norm.EXT	14.2397572234292	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-134	II	4676304	.mean.norm.EXT	14.8817370040368	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1582	II	4692073	.mean.norm.EXT	14.8817370040368	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1586	II	4740943	.mean.norm.EXT	15.5204133435251	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-242	II	4800881	.mean.norm.EXT	16.1074412827416	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1597	II	4934764	.mean.norm.EXT	17.0308420715408	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1602	II	5048629	.mean.norm.EXT	16.5806254781315	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-235	II	5150074	.mean.norm.EXT	17.1019038546266	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-137	II	5202399	.mean.norm.EXT	17.7977636068967	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1610	II	5235792	.mean.norm.EXT	17.7977636068967	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-138	II	5274777	.mean.norm.EXT	17.6807816079439	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-8	II	5329529	.mean.norm.EXT	17.8633463428254	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-139	II	5351472	.mean.norm.EXT	17.8633463428254	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-140	II	5401608	.mean.norm.EXT	18.1260700734851	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-141	II	5598634	.mean.norm.EXT	18.2063628073053	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1644	II	5860848	.mean.norm.EXT	18.7017741159903	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-143	II	5862837	.mean.norm.EXT	18.7017741159903	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-144	II	5949974	.mean.norm.EXT	19.7939854760991	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1651	II	5983010	.mean.norm.EXT	19.7939854760991	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1654	II	6014872	.mean.norm.EXT	19.7939854760991	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-145	II	6175537	.mean.norm.EXT	20.4714881351778	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1658	II	6231700	.mean.norm.EXT	20.4714881351778	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-147	II	6348750	.mean.norm.EXT	21.3515874543335	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1665	II	6406372	.mean.norm.EXT	21.3515874543335	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-148	II	6441119	.mean.norm.EXT	21.3515874543335	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-149	II	6538875	.mean.norm.EXT	21.3515874543335	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-150	II	6627113	.mean.norm.EXT	22.0927693452816	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-22	II	6672390	.mean.norm.EXT	22.0927693452816	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1676	II	6765631	.mean.norm.EXT	22.0927693452816	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-151	II	6765801	.mean.norm.EXT	22.0927693452816	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1690	II	6825820	.mean.norm.EXT	21.2791972599167	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1697	II	6919173	.mean.norm.EXT	22.679125852296	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1703	II	6979082	.mean.norm.EXT	22.679125852296	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-153	II	7041451	.mean.norm.EXT	24.5667821171425	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-154	II	7108023	.mean.norm.EXT	24.5667821171425	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1708	II	7143437	.mean.norm.EXT	24.5667821171425	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1709	II	7207215	.mean.norm.EXT	24.5667821171425	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1730	II	7296342	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	0.373916874259771	0.610272952980626	CE2-153	7041451	CE2-168	8866137
CE2-155	II	7298396	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1736	II	7340740	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-156	II	7375266	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1748	II	7491161	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-13	II	7538363	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1755	II	7671375	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1756	II	7671735	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-158	II	7740331	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1763	II	7807091	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-159	II	7814106	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-160	II	7872221	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1768	II	7934439	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-162	II	8035239	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1775	II	8117708	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-163	II	8132878	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1778	II	8204439	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-164	II	8387150	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-11	II	8418781	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-166	II	8571691	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-167	II	8702092	.mean.norm.EXT	25.6429085557728	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-28	II	8712868	.mean.norm.EXT	24.5445948834344	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-10	II	8844665	.mean.norm.EXT	24.5445948834344	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-168	II	8866137	.mean.norm.EXT	24.5445948834344	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-169	II	8927601	.mean.norm.EXT	23.1390166466964	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-170	II	9008082	.mean.norm.EXT	21.8721894194815	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-18	II	9052556	.mean.norm.EXT	21.3084613693605	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-171	II	9064600	.mean.norm.EXT	21.3084613693605	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-236	II	9141923	.mean.norm.EXT	21.3084613693605	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-172	II	9145190	.mean.norm.EXT	21.3084613693605	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1832	II	9216890	.mean.norm.EXT	20.6174819834797	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1837	II	9307882	.mean.norm.EXT	20.3386676407026	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1850	II	9551104	.mean.norm.EXT	20.0929726989192	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1862	II	9621467	.mean.norm.EXT	20.0929726989192	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-177	II	9782651	.mean.norm.EXT	20.0929726989192	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-178	II	9835892	.mean.norm.EXT	20.0929726989192	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-179	II	9917291	.mean.norm.EXT	19.8540052803819	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-180	II	10013275	.mean.norm.EXT	19.8540052803819	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-14	II	10051451	.mean.norm.EXT	18.5626011916912	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1879	II	10073315	.mean.norm.EXT	18.5626011916912	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-181	II	10180861	.mean.norm.EXT	18.5626011916912	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1883	II	10201103	.mean.norm.EXT	17.1561230904479	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-182	II	10244804	.mean.norm.EXT	16.0485260296213	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1884	II	10315619	.mean.norm.EXT	15.2840344974414	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-183	II	10328505	.mean.norm.EXT	15.2840344974414	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-184	II	10414168	.mean.norm.EXT	14.8564734419424	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1897	II	10437365	.mean.norm.EXT	14.8564734419424	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-185	II	10507029	.mean.norm.EXT	14.0223823286239	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-3	II	10665818	.mean.norm.EXT	13.1706039171229	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-186	II	10695028	.mean.norm.EXT	13.1706039171229	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-187	II	10759158	.mean.norm.EXT	13.1706039171229	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1939	II	10821883	.mean.norm.EXT	12.648470091662	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1946	II	10900135	.mean.norm.EXT	12.2340095948521	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-188	II	10928943	.mean.norm.EXT	12.2340095948521	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1949	II	10993623	.mean.norm.EXT	12.2340095948521	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-189	II	11021073	.mean.norm.EXT	12.0575768022009	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1985	II	11260931	.mean.norm.EXT	11.9278091941594	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1991	II	11305582	.mean.norm.EXT	12.0493351018604	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-12	II	11359226	.mean.norm.EXT	12.5876724443022	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2012	II	11413777	.mean.norm.EXT	12.5876724443022	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-192	II	11492171	.mean.norm.EXT	13.420963062376	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-193	II	11589498	.mean.norm.EXT	13.4138109001532	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2019	II	11590790	.mean.norm.EXT	13.4138109001532	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2020	II	11619253	.mean.norm.EXT	13.4138109001532	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-194	II	11671955	.mean.norm.EXT	13.4138109001532	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2028	II	11709833	.mean.norm.EXT	12.2880232505894	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-195	II	11749256	.mean.norm.EXT	12.2880232505894	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2047	II	11833729	.mean.norm.EXT	11.7399736113323	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-196	II	11908334	.mean.norm.EXT	11.0382045828688	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-237	II	11910256	.mean.norm.EXT	11.0382045828688	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2058	II	12008179	.mean.norm.EXT	7.27761048056658	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-197	II	12008345	.mean.norm.EXT	7.27761048056658	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2081	II	12109462	.mean.norm.EXT	5.54848658447238	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-198	II	12181234	.mean.norm.EXT	4.09328686588014	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2092	II	12280369	.mean.norm.EXT	3.57320242914753	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-31	II	12350541	.mean.norm.EXT	3.56768653221126	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-17	II	12419580	.mean.norm.EXT	3.21437739399694	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-201	II	12471133	.mean.norm.EXT	2.60568833243749	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2119	II	12522648	.mean.norm.EXT	2.1667214800746	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-202	II	12567913	.mean.norm.EXT	1.59028288088242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2137	II	12654716	.mean.norm.EXT	1.13710558219919	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2141	II	12659977	.mean.norm.EXT	1.13710558219919	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-204	II	12734720	.mean.norm.EXT	1.75590610834574	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-245	II	12787837	.mean.norm.EXT	1.37272340046755	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2150	II	12889513	.mean.norm.EXT	1.38317575922688	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2153	II	12955857	.mean.norm.EXT	0.335989187866313	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-205	II	12986629	.mean.norm.EXT	0.370610442173355	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2169	II	13076591	.mean.norm.EXT	0.232302787155209	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-206	II	13081987	.mean.norm.EXT	0.196697460229394	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2174	II	13123798	.mean.norm.EXT	0.135768892919024	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-207	II	13178810	.mean.norm.EXT	0.0308680890204084	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2182	II	13181705	.mean.norm.EXT	0.0308680890204084	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2192	II	13213485	.mean.norm.EXT	0.0650163179234922	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-208	II	13279530	.mean.norm.EXT	0.126628606878209	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2227	II	13409083	.mean.norm.EXT	1.67001708776529	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2243	II	13419095	.mean.norm.EXT	1.55767846434353	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2248	II	13516355	.mean.norm.EXT	0.47612274705223	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-210	II	13601254	.mean.norm.EXT	0.172272125622101	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-211	II	13694662	.mean.norm.EXT	0.0414785818635491	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-238	II	13813123	.mean.norm.EXT	0.0143929890963428	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2279	II	13874519	.mean.norm.EXT	0.0846193901973276	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2281	II	13927252	.mean.norm.EXT	0.0427523866028311	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-233	II	13980654	.mean.norm.EXT	0.0660948713672376	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2289	II	14040961	.mean.norm.EXT	0.0289772629408144	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-214	II	14041134	.mean.norm.EXT	0.0289772629408144	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-215	II	14132575	.mean.norm.EXT	0.0122771807827966	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-216	II	14204646	.mean.norm.EXT	0.194763235950451	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2306	II	14276218	.mean.norm.EXT	0.255523722359424	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2313	II	14358558	.mean.norm.EXT	0.165486887374554	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2326	II	14490878	.mean.norm.EXT	0.129280918213491	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2332	II	14543467	.mean.norm.EXT	0.129280918213491	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-219	II	14580904	.mean.norm.EXT	0.099837330914638	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2338	II	14636334	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2339	II	14649955	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-221	II	14772528	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-29	II	14856444	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2385	II	14940758	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-222	II	14955754	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-223	II	15025491	.mean.norm.EXT	0.0347673623234774	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2397	II	15025714	.mean.norm.EXT	0.0631858407990591	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2400	II	15101387	.mean.norm.EXT	0.0631858407990591	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-28	III	21514	.mean.norm.EXT	0.576420835368999	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-537	III	49790	.mean.norm.EXT	0.576420835368999	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-563	III	137702	.mean.norm.EXT	0.576420835368999	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-584	III	173670	.mean.norm.EXT	0.576420835368999	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-590	III	236354	.mean.norm.EXT	0.576420835368999	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-102	III	252491	.mean.norm.EXT	0.576420835368999	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-103	III	360483	.mean.norm.EXT	0.452233955756915	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-594	III	371939	.mean.norm.EXT	0.452233955756915	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-595	III	447773	.mean.norm.EXT	0.452233955756915	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-104	III	540367	.mean.norm.EXT	0.452233955756915	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-614	III	694500	.mean.norm.EXT	0.269468570202453	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-21	III	746765	.mean.norm.EXT	0.0906792362899367	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-619	III	811710	.mean.norm.EXT	0.0585837319085066	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-622	III	844846	.mean.norm.EXT	0.0341807325171936	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-106	III	901710	.mean.norm.EXT	0.00149739213104103	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-627	III	919704	.mean.norm.EXT	0.00573616766662998	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-692	III	1061277	.mean.norm.EXT	0.000112478964872826	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-108	III	1142959	.mean.norm.EXT	0.000393908094712199	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-699	III	1187970	.mean.norm.EXT	0.00350026979065877	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-109	III	1237695	.mean.norm.EXT	0.00308634404747958	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-111	III	1586498	.mean.norm.EXT	0.354179899524116	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-702	III	1616476	.mean.norm.EXT	0.356382983458831	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-112	III	1638869	.mean.norm.EXT	0.740991869025994	3.01329865066461	1	NA	NA	NA	NA	NA	NA
