Population	WindowPosition	statistic	value	f_stats
A	3480548	Tajima.D	-0.801884890268059	Tajima's D
A	3480677	Tajima.D	-0.801884890268059	Tajima's D
A	3480745	Tajima.D	-0.801884890268059	Tajima's D
A	3480816	Tajima.D	-0.770364483753984	Tajima's D
A	3480846	Tajima.D	-0.770364483753984	Tajima's D
A	3480888	Tajima.D	-0.775025683262732	Tajima's D
A	3480909	Tajima.D	-0.850483626129761	Tajima's D
A	3481027	Tajima.D	-0.850483626129761	Tajima's D
A	3481052	Tajima.D	-0.851999152745993	Tajima's D
A	3481056	Tajima.D	-0.830094062158434	Tajima's D
A	3481204	Tajima.D	-0.842269217159426	Tajima's D
A	3481235	Tajima.D	-0.849974205418422	Tajima's D
A	3481279	Tajima.D	-0.920605387045518	Tajima's D
A	3481393	Tajima.D	-0.895707449778844	Tajima's D
A	3481398	Tajima.D	-0.885009614840734	Tajima's D
A	3481399	Tajima.D	-0.885009614840734	Tajima's D
A	3481400	Tajima.D	-0.8865760835281	Tajima's D
A	3481401	Tajima.D	-0.87587824858999	Tajima's D
A	3481402	Tajima.D	-0.817587783695071	Tajima's D
A	3481500	Tajima.D	-0.860226297234111	Tajima's D
A	3481552	Tajima.D	-0.861792765921478	Tajima's D
A	3481643	Tajima.D	-0.861792765921478	Tajima's D
A	3481799	Tajima.D	-0.958455345897975	Tajima's D
A	3481934	Tajima.D	-0.900572417572128	Tajima's D
A	3482028	Tajima.D	-0.819994796556146	Tajima's D
A	3482032	Tajima.D	-0.819994796556146	Tajima's D
A	3482141	Tajima.D	-0.810787017198701	Tajima's D
A	3482201	Tajima.D	-0.740983644227531	Tajima's D
A	3482278	Tajima.D	-0.754623383773621	Tajima's D
A	3482336	Tajima.D	-0.851553409623572	Tajima's D
A	3482361	Tajima.D	-0.776859597823551	Tajima's D
A	3482369	Tajima.D	-0.7799797996805	Tajima's D
A	3482456	Tajima.D	-0.859946115842875	Tajima's D
A	3482510	Tajima.D	-0.867651104101872	Tajima's D
A	3482799	Tajima.D	-0.867651104101872	Tajima's D
A	3482811	Tajima.D	-0.905628418132164	Tajima's D
A	3483001	Tajima.D	-0.842014506803757	Tajima's D
A	3483053	Tajima.D	-0.842014506803757	Tajima's D
A	3483328	Tajima.D	-0.842014506803757	Tajima's D
A	3483489	Tajima.D	-0.842014506803757	Tajima's D
A	3483746	Tajima.D	-0.847949258090852	Tajima's D
A	3483943	Tajima.D	-0.882029503679403	Tajima's D
A	3483993	Tajima.D	-0.866059164378938	Tajima's D
A	3484018	Tajima.D	-0.866059164378938	Tajima's D
A	3484078	Tajima.D	-0.866059164378938	Tajima's D
A	3484140	Tajima.D	-0.952214942184078	Tajima's D
A	3484272	Tajima.D	-0.994853455723118	Tajima's D
A	3484439	Tajima.D	-0.952214942184078	Tajima's D
A	3484512	Tajima.D	-0.943007162826633	Tajima's D
A	3484558	Tajima.D	-1.02889708669804	Tajima's D
A	3484584	Tajima.D	-1.10787003247331	Tajima's D
A	3484606	Tajima.D	-1.10634177033929	Tajima's D
A	3484657	Tajima.D	-1.13102320380365	Tajima's D
A	3484663	Tajima.D	-1.13258967249101	Tajima's D
A	3484798	Tajima.D	-1.13258967249101	Tajima's D
A	3484830	Tajima.D	-1.13258967249101	Tajima's D
A	3484832	Tajima.D	-1.12792847298226	Tajima's D
A	3484882	Tajima.D	-1.13563346124126	Tajima's D
A	3484917	Tajima.D	-1.13253873041988	Tajima's D
A	3484930	Tajima.D	-1.13253873041988	Tajima's D
A	3484958	Tajima.D	-1.17517724395892	Tajima's D
A	3485035	Tajima.D	-1.07818354052005	Tajima's D
A	3485046	Tajima.D	-0.983482230282207	Tajima's D
A	3485082	Tajima.D	-0.897861344223973	Tajima's D
A	3485127	Tajima.D	-0.921396581087816	Tajima's D
A	3485253	Tajima.D	-0.932323655346029	Tajima's D
A	3485257	Tajima.D	-1.02173494988457	Tajima's D
A	3485268	Tajima.D	-1.11373633035232	Tajima's D
A	3485330	Tajima.D	-1.10915154395027	Tajima's D
A	3485391	Tajima.D	-1.09845370901216	Tajima's D
A	3485413	Tajima.D	-1.17868747104799	Tajima's D
A	3485600	Tajima.D	-1.25087238584466	Tajima's D
A	3485719	Tajima.D	-1.3364932719029	Tajima's D
A	3485749	Tajima.D	-1.25499869360651	Tajima's D
A	3485807	Tajima.D	-1.3364932719029	Tajima's D
A	3485871	Tajima.D	-1.3364932719029	Tajima's D
A	3486215	Tajima.D	-1.33492680321553	Tajima's D
A	3486373	Tajima.D	-1.35982474048221	Tajima's D
A	3486387	Tajima.D	-1.36601420212497	Tajima's D
A	3486592	Tajima.D	-1.36601420212497	Tajima's D
A	3486613	Tajima.D	-1.35237446257888	Tajima's D
A	3486633	Tajima.D	-1.34925426072193	Tajima's D
A	3486710	Tajima.D	-1.25232423487198	Tajima's D
A	3486719	Tajima.D	-1.25232423487198	Tajima's D
A	3486846	Tajima.D	-1.16928865892379	Tajima's D
A	3486856	Tajima.D	-1.08313288111865	Tajima's D
A	3486861	Tajima.D	-1.05823494385198	Tajima's D
A	3486902	Tajima.D	-1.09231518944053	Tajima's D
A	3486905	Tajima.D	-1.0766250315313	Tajima's D
A	3486906	Tajima.D	-1.05172709426463	Tajima's D
A	3487042	Tajima.D	-1.06825779634756	Tajima's D
A	3487073	Tajima.D	-1.06825779634756	Tajima's D
A	3487120	Tajima.D	-1.06055280808857	Tajima's D
A	3487147	Tajima.D	-1.06055280808857	Tajima's D
A	3487276	Tajima.D	-0.990749435117396	Tajima's D
A	3487329	Tajima.D	-0.990749435117396	Tajima's D
A	3487339	Tajima.D	-0.980051600179286	Tajima's D
A	3487487	Tajima.D	-0.997244549186963	Tajima's D
A	3487521	Tajima.D	-1.02214248645364	Tajima's D
A	3487611	Tajima.D	-0.988062240865085	Tajima's D
A	3487640	Tajima.D	-1.06539230484628	Tajima's D
A	3487741	Tajima.D	-1.06539230484628	Tajima's D
A	3487849	Tajima.D	-1.06382583615892	Tajima's D
A	3487886	Tajima.D	-1.09534624267299	Tajima's D
A	3487921	Tajima.D	-1.00919046486785	Tajima's D
A	3488245	Tajima.D	-0.998492629929743	Tajima's D
A	3488352	Tajima.D	-0.980280839499388	Tajima's D
A	3488380	Tajima.D	-0.980280839499388	Tajima's D
A	3488546	Tajima.D	-0.986470301142152	Tajima's D
A	3488669	Tajima.D	-0.939667273287919	Tajima's D
A	3488702	Tajima.D	-0.931962285028923	Tajima's D
A	3488703	Tajima.D	-0.918322545482832	Tajima's D
A	3488760	Tajima.D	-0.918322545482832	Tajima's D
A	3488843	Tajima.D	-0.943220482749506	Tajima's D
A	3488968	Tajima.D	-0.947728856044852	Tajima's D
A	3488978	Tajima.D	-0.877925483073682	Tajima's D
A	3488979	Tajima.D	-0.877925483073682	Tajima's D
A	3489079	Tajima.D	-0.888623318011792	Tajima's D
A	3489144	Tajima.D	-0.943819052085328	Tajima's D
A	3489198	Tajima.D	-0.936114063826332	Tajima's D
A	3489210	Tajima.D	-0.934547595138966	Tajima's D
A	3489372	Tajima.D	-0.92684260687997	Tajima's D
A	3489491	Tajima.D	-0.92684260687997	Tajima's D
A	3489503	Tajima.D	-0.984725535205817	Tajima's D
A	3489553	Tajima.D	-0.997906796111703	Tajima's D
A	3489748	Tajima.D	-0.997906796111703	Tajima's D
A	3489759	Tajima.D	-0.964476061930108	Tajima's D
A	3489787	Tajima.D	-1.02507165554383	Tajima's D
A	3489835	Tajima.D	-1.01216261633057	Tajima's D
A	3489866	Tajima.D	-0.985914714178848	Tajima's D
A	3489868	Tajima.D	-1.05462283262064	Tajima's D
A	3489921	Tajima.D	-1.0454150532632	Tajima's D
A	3489996	Tajima.D	-1.01626345305684	Tajima's D
A	3490005	Tajima.D	-1.01626345305684	Tajima's D
A	3490106	Tajima.D	-0.936029691021017	Tajima's D
A	3490265	Tajima.D	-0.918531089586536	Tajima's D
A	3490291	Tajima.D	-0.966174661614478	Tajima's D
A	3490293	Tajima.D	-0.966174661614478	Tajima's D
A	3490324	Tajima.D	-0.966174661614478	Tajima's D
A	3490325	Tajima.D	-0.955476826676368	Tajima's D
A	3490504	Tajima.D	-0.949542075389273	Tajima's D
A	3490524	Tajima.D	-0.879738702418102	Tajima's D
A	3490545	Tajima.D	-0.804968477511381	Tajima's D
A	3490805	Tajima.D	-0.804968477511381	Tajima's D
A	3490853	Tajima.D	-0.804968477511381	Tajima's D
A	3490954	Tajima.D	-0.73516510454021	Tajima's D
A	3490955	Tajima.D	-0.644768399313177	Tajima's D
A	3491283	Tajima.D	-0.679701924593221	Tajima's D
A	3491367	Tajima.D	-0.675269964404575	Tajima's D
A	3491416	Tajima.D	-0.675269964404575	Tajima's D
A	3491518	Tajima.D	-0.682974952663571	Tajima's D
A	3491551	Tajima.D	-0.689164414306335	Tajima's D
A	3491685	Tajima.D	-0.690730882993702	Tajima's D
A	3491709	Tajima.D	-0.598780444597086	Tajima's D
A	3491730	Tajima.D	-0.502818318098678	Tajima's D
A	3492059	Tajima.D	-0.463771220574576	Tajima's D
A	3492151	Tajima.D	-0.463771220574576	Tajima's D
A	3492207	Tajima.D	-0.460651018717627	Tajima's D
A	3492277	Tajima.D	-0.460651018717627	Tajima's D
A	3492413	Tajima.D	-0.363657315278759	Tajima's D
A	3492421	Tajima.D	-0.357467853635995	Tajima's D
A	3492427	Tajima.D	-0.449800357566115	Tajima's D
A	3492523	Tajima.D	-0.542935199116593	Tajima's D
A	3492602	Tajima.D	-0.623894885666078	Tajima's D
A	3492614	Tajima.D	-0.61923368615733	Tajima's D
A	3492775	Tajima.D	-0.608459438112519	Tajima's D
A	3492780	Tajima.D	-0.613044224514566	Tajima's D
A	3492858	Tajima.D	-0.617705424023314	Tajima's D
A	3492866	Tajima.D	-0.622290210425362	Tajima's D
A	3492875	Tajima.D	-0.593940947839369	Tajima's D
A	3492989	Tajima.D	-0.592374479152003	Tajima's D
A	3493003	Tajima.D	-0.589687284899692	Tajima's D
A	3493093	Tajima.D	-0.589687284899692	Tajima's D
A	3493130	Tajima.D	-0.675843062704831	Tajima's D
A	3493143	Tajima.D	-0.680504262213579	Tajima's D
A	3493208	Tajima.D	-0.680504262213579	Tajima's D
A	3493273	Tajima.D	-0.585140705050995	Tajima's D
A	3493305	Tajima.D	-0.546093607526892	Tajima's D
A	3493306	Tajima.D	-0.539904145884128	Tajima's D
A	3493320	Tajima.D	-0.539904145884128	Tajima's D
A	3493338	Tajima.D	-0.55042368357327	Tajima's D
A	3493476	Tajima.D	-0.551977416742853	Tajima's D
A	3493505	Tajima.D	-0.648907442592803	Tajima's D
A	3493517	Tajima.D	-0.645787240735854	Tajima's D
A	3493575	Tajima.D	-0.724238030281998	Tajima's D
A	3493581	Tajima.D	-0.808827339399771	Tajima's D
A	3493766	Tajima.D	-0.830605074809495	Tajima's D
A	3493885	Tajima.D	-0.827484872952546	Tajima's D
A	3494003	Tajima.D	-0.85238281021922	Tajima's D
A	3494004	Tajima.D	-0.877280747485894	Tajima's D
A	3494005	Tajima.D	-0.780236101975892	Tajima's D
A	3494052	Tajima.D	-0.780236101975892	Tajima's D
A	3494056	Tajima.D	-0.699301886461974	Tajima's D
A	3494085	Tajima.D	-0.699301886461974	Tajima's D
A	3494177	Tajima.D	-0.702740476263509	Tajima's D
A	3494309	Tajima.D	-0.609597675014416	Tajima's D
A	3494416	Tajima.D	-0.528345071555911	Tajima's D
A	3494463	Tajima.D	-0.446288538537324	Tajima's D
A	3494564	Tajima.D	-0.354521173208846	Tajima's D
A	3494591	Tajima.D	-0.292817589547959	Tajima's D
A	3494624	Tajima.D	-0.20574485446241	Tajima's D
A	3494745	Tajima.D	-0.16310634092337	Tajima's D
A	3494752	Tajima.D	-0.0755751271976166	Tajima's D
A	3494805	Tajima.D	0.021469518312385	Tajima's D
A	3494806	Tajima.D	-0.0646862594927541	Tajima's D
A	3494846	Tajima.D	-0.0753840944308645	Tajima's D
A	3494903	Tajima.D	-0.0156545160264146	Tajima's D
A	3494941	Tajima.D	0.0442024175558698	Tajima's D
A	3495011	Tajima.D	0.13330009996899	Tajima's D
A	3495026	Tajima.D	0.112273760108489	Tajima's D
A	3495044	Tajima.D	0.164425705431777	Tajima's D
A	3495058	Tajima.D	0.150785965885686	Tajima's D
A	3495123	Tajima.D	0.153906167742635	Tajima's D
A	3495125	Tajima.D	0.160095629385399	Tajima's D
A	3495311	Tajima.D	0.153906167742635	Tajima's D
A	3495322	Tajima.D	0.0841027947714648	Tajima's D
A	3495460	Tajima.D	0.153065623568927	Tajima's D
A	3495515	Tajima.D	0.154632092256293	Tajima's D
A	3495555	Tajima.D	0.192609406286585	Tajima's D
A	3495573	Tajima.D	0.186470886714955	Tajima's D
A	3495681	Tajima.D	0.186470886714955	Tajima's D
A	3495915	Tajima.D	0.192405638002049	Tajima's D
A	3495996	Tajima.D	0.192405638002049	Tajima's D
A	3495997	Tajima.D	0.192405638002049	Tajima's D
A	3496007	Tajima.D	0.154963215718663	Tajima's D
A	3496143	Tajima.D	0.168602955264754	Tajima's D
A	3496218	Tajima.D	0.217914880122329	Tajima's D
A	3496263	Tajima.D	0.242787346353436	Tajima's D
A	3496499	Tajima.D	0.237583295399168	Tajima's D
A	3496585	Tajima.D	0.212901861934813	Tajima's D
A	3496712	Tajima.D	0.202293175621187	Tajima's D
A	3496729	Tajima.D	0.19774659577249	Tajima's D
A	3496749	Tajima.D	0.162405533923375	Tajima's D
A	3496759	Tajima.D	0.167066733432123	Tajima's D
A	3496768	Tajima.D	0.0960407507537402	Tajima's D
A	3496797	Tajima.D	0.148460141950481	Tajima's D
A	3496891	Tajima.D	0.126300341007252	Tajima's D
A	3496934	Tajima.D	0.148460141950481	Tajima's D
A	3497170	Tajima.D	0.157667921307926	Tajima's D
A	3497351	Tajima.D	0.146970086369816	Tajima's D
A	3497530	Tajima.D	0.134896815511091	Tajima's D
A	3497547	Tajima.D	0.0650934425399208	Tajima's D
A	3497566	Tajima.D	-0.00161519960986772	Tajima's D
A	3497568	Tajima.D	-4.8730922501569e-05	Tajima's D
A	3497593	Tajima.D	0.0135910086235893	Tajima's D
A	3497594	Tajima.D	0.0324268394253337	Tajima's D
A	3497595	Tajima.D	-0.0579698658016994	Tajima's D
A	3497596	Tajima.D	-0.0579698658016994	Tajima's D
A	3497597	Tajima.D	-0.0716096053477903	Tajima's D
A	3497598	Tajima.D	-0.0624018259903452	Tajima's D
A	3497616	Tajima.D	-0.0624018259903452	Tajima's D
A	3497648	Tajima.D	-0.0608353573029791	Tajima's D
A	3497664	Tajima.D	-0.0561741577942309	Tajima's D
A	3497684	Tajima.D	-0.146558127503481	Tajima's D
A	3497751	Tajima.D	-0.233312474644443	Tajima's D
A	3497794	Tajima.D	-0.272359572168546	Tajima's D
A	3497826	Tajima.D	-0.272359572168546	Tajima's D
A	3497835	Tajima.D	-0.229364464131569	Tajima's D
A	3497843	Tajima.D	-0.186776892663662	Tajima's D
A	3497851	Tajima.D	-0.28377059610253	Tajima's D
A	3497852	Tajima.D	-0.289960057745294	Tajima's D
A	3498044	Tajima.D	-0.291501055397093	Tajima's D
A	3498312	Tajima.D	-0.201486415703564	Tajima's D
A	3498341	Tajima.D	-0.204581146524946	Tajima's D
A	3498468	Tajima.D	-0.204581146524946	Tajima's D
A	3498486	Tajima.D	-0.211534739234718	Tajima's D
A	3498565	Tajima.D	-0.172016427552627	Tajima's D
A	3498881	Tajima.D	-0.167355228043879	Tajima's D
A	3498901	Tajima.D	-0.170475429900827	Tajima's D
A	3499039	Tajima.D	-0.179301143724769	Tajima's D
A	3499079	Tajima.D	-0.15328248089315	Tajima's D
A	3499107	Tajima.D	-0.177747410555186	Tajima's D
A	3499182	Tajima.D	-0.17618094186782	Tajima's D
A	3499193	Tajima.D	-0.130065631973894	Tajima's D
A	3499233	Tajima.D	-0.128499163286527	Tajima's D
A	3499244	Tajima.D	-0.128499163286527	Tajima's D
A	3499245	Tajima.D	-0.20889848705354	Tajima's D
A	3499246	Tajima.D	-0.243284385068896	Tajima's D
A	3499316	Tajima.D	-0.24947384671166	Tajima's D
A	3499336	Tajima.D	-0.247907378024293	Tajima's D
A	3499340	Tajima.D	-0.251027579881242	Tajima's D
A	3499373	Tajima.D	-0.246404586925844	Tajima's D
A	3499400	Tajima.D	-0.246404586925844	Tajima's D
A	3499436	Tajima.D	-0.249524788782793	Tajima's D
A	3499730	Tajima.D	-0.257229777041789	Tajima's D
A	3499784	Tajima.D	-0.258796245729156	Tajima's D
A	3499786	Tajima.D	-0.257255248077357	Tajima's D
A	3499846	Tajima.D	-0.185796257794336	Tajima's D
A	3499868	Tajima.D	-0.158211126275351	Tajima's D
A	3499919	Tajima.D	-0.158211126275351	Tajima's D
A	3500025	Tajima.D	-0.246047992427907	Tajima's D
A	3500041	Tajima.D	-0.244481523740541	Tajima's D
A	3500068	Tajima.D	-0.333120727513456	Tajima's D
A	3500137	Tajima.D	-0.333120727513456	Tajima's D
A	3500193	Tajima.D	-0.394824311174343	Tajima's D
A	3500237	Tajima.D	-0.487967112423436	Tajima's D
A	3500250	Tajima.D	-0.575256351311303	Tajima's D
A	3500283	Tajima.D	-0.665017872588886	Tajima's D
A	3500349	Tajima.D	-0.752124038408617	Tajima's D
A	3500465	Tajima.D	-0.846341398970689	Tajima's D
A	3500506	Tajima.D	-0.933414134056238	Tajima's D
A	3500530	Tajima.D	-0.974486178907912	Tajima's D
A	3500578	Tajima.D	-1.04994412177494	Tajima's D
A	3500886	Tajima.D	-1.14698876728494	Tajima's D
A	3500977	Tajima.D	-1.14698876728494	Tajima's D
A	3501011	Tajima.D	-1.14542229859758	Tajima's D
A	3501205	Tajima.D	-1.23406150237049	Tajima's D
A	3501255	Tajima.D	-1.28027869640668	Tajima's D
A	3501409	Tajima.D	-1.3693763788198	Tajima's D
A	3501440	Tajima.D	-1.42457211289334	Tajima's D
A	3501444	Tajima.D	-1.41139085198745	Tajima's D
A	3501482	Tajima.D	-1.39775111244136	Tajima's D
A	3501570	Tajima.D	-1.38723157475222	Tajima's D
A	3501611	Tajima.D	-1.3797812968489	Tajima's D
A	3501652	Tajima.D	-1.37821482816153	Tajima's D
A	3501758	Tajima.D	-1.37664835947416	Tajima's D
A	3501775	Tajima.D	-1.44094998876288	Tajima's D
A	3501867	Tajima.D	-1.42244368948378	Tajima's D
A	3501876	Tajima.D	-1.43617257765435	Tajima's D
A	3501924	Tajima.D	-1.34508815446701	Tajima's D
A	3502038	Tajima.D	-1.34665462315438	Tajima's D
A	3502258	Tajima.D	-1.29482106577568	Tajima's D
A	3502426	Tajima.D	-1.29015986626693	Tajima's D
A	3502715	Tajima.D	-1.22205031716096	Tajima's D
A	3502736	Tajima.D	-1.25357072367504	Tajima's D
A	3502772	Tajima.D	-1.26721046322113	Tajima's D
A	3502781	Tajima.D	-1.35604069976079	Tajima's D
A	3502823	Tajima.D	-1.39012094534935	Tajima's D
A	3502867	Tajima.D	-1.39782593360834	Tajima's D
A	3503344	Tajima.D	-1.37723260135248	Tajima's D
A	3503612	Tajima.D	-1.37723260135248	Tajima's D
A	3503613	Tajima.D	-1.38032733217386	Tajima's D
A	3503627	Tajima.D	-1.37566613266511	Tajima's D
A	3503881	Tajima.D	-1.3787608634865	Tajima's D
A	3504255	Tajima.D	-1.38640217415657	Tajima's D
A	3504282	Tajima.D	-1.45941489760918	Tajima's D
A	3504348	Tajima.D	-1.45941489760918	Tajima's D
A	3504491	Tajima.D	-1.48157469855241	Tajima's D
A	3504532	Tajima.D	-1.45926207139578	Tajima's D
A	3504879	Tajima.D	-1.43710227045255	Tajima's D
A	3504920	Tajima.D	-1.43866873913991	Tajima's D
A	3504921	Tajima.D	-1.39255342924599	Tajima's D
A	3504948	Tajima.D	-1.36291787936386	Tajima's D
A	3505113	Tajima.D	-1.36448434805123	Tajima's D
A	3505176	Tajima.D	-1.37346288808857	Tajima's D
A	3505286	Tajima.D	-1.46210209186149	Tajima's D
A	3505411	Tajima.D	-1.46210209186149	Tajima's D
A	3505465	Tajima.D	-1.46668687826354	Tajima's D
A	3505523	Tajima.D	-1.46356667640659	Tajima's D
A	3505547	Tajima.D	-1.47277445576403	Tajima's D
A	3505613	Tajima.D	-1.46356667640659	Tajima's D
A	3505711	Tajima.D	-1.45742815683496	Tajima's D
A	3505720	Tajima.D	-1.46208935634371	Tajima's D
A	3505725	Tajima.D	-1.46365582503107	Tajima's D
A	3505882	Tajima.D	-1.46365582503107	Tajima's D
A	3506138	Tajima.D	-1.46365582503107	Tajima's D
A	3506271	Tajima.D	-1.46365582503107	Tajima's D
A	3506395	Tajima.D	-1.502066146666	Tajima's D
A	3506502	Tajima.D	-1.54931491764266	Tajima's D
A	3506760	Tajima.D	-1.54619471578571	Tajima's D
A	3506862	Tajima.D	-1.54462824709834	Tajima's D
A	3507008	Tajima.D	-1.52558864801206	Tajima's D
A	3507139	Tajima.D	-1.61098029475019	Tajima's D
A	3507434	Tajima.D	-1.60333898408011	Tajima's D
A	3507498	Tajima.D	-1.60800018358886	Tajima's D
A	3507583	Tajima.D	-1.66775523302888	Tajima's D
A	3507587	Tajima.D	-1.71039374656792	Tajima's D
A	3507603	Tajima.D	-1.67600784855256	Tajima's D
A	3507604	Tajima.D	-1.60456159378733	Tajima's D
A	3507611	Tajima.D	-1.54320186910659	Tajima's D
A	3507658	Tajima.D	-1.57078700062558	Tajima's D
A	3507672	Tajima.D	-1.56771774083976	Tajima's D
A	3507680	Tajima.D	-1.56007643016968	Tajima's D
A	3507730	Tajima.D	-1.60462527137624	Tajima's D
A	3507739	Tajima.D	-1.60619174006361	Tajima's D
A	3507972	Tajima.D	-1.60000227842085	Tajima's D
A	3508098	Tajima.D	-1.61496651181642	Tajima's D
A	3508135	Tajima.D	-1.61962771132516	Tajima's D
A	3508475	Tajima.D	-1.61496651181642	Tajima's D
A	3508532	Tajima.D	-1.61653298050378	Tajima's D
A	3508615	Tajima.D	-1.52458254210717	Tajima's D
A	3508752	Tajima.D	-1.51713226420384	Tajima's D
A	3508794	Tajima.D	-1.47101695430991	Tajima's D
A	3508833	Tajima.D	-1.46945048562255	Tajima's D
A	3509273	Tajima.D	-1.45581074607646	Tajima's D
A	3509336	Tajima.D	-1.45581074607646	Tajima's D
A	3509447	Tajima.D	-1.46047194558521	Tajima's D
A	3509584	Tajima.D	-1.53505113772517	Tajima's D
A	3509613	Tajima.D	-1.56263626924416	Tajima's D
A	3509694	Tajima.D	-1.55342848988671	Tajima's D
A	3509713	Tajima.D	-1.53505113772517	Tajima's D
A	3509895	Tajima.D	-1.53505113772517	Tajima's D
A	3509932	Tajima.D	-1.49241262418613	Tajima's D
A	3509976	Tajima.D	-1.48929242232919	Tajima's D
A	3509997	Tajima.D	-1.42499079304047	Tajima's D
A	3510073	Tajima.D	-1.42342432435311	Tajima's D
A	3510527	Tajima.D	-1.42496532200491	Tajima's D
A	3510936	Tajima.D	-1.42339885331754	Tajima's D
A	3511030	Tajima.D	-1.42339885331754	Tajima's D
A	3511449	Tajima.D	-1.42496532200491	Tajima's D
A	3511613	Tajima.D	-1.42496532200491	Tajima's D
A	3511700	Tajima.D	-1.33836380107734	Tajima's D
A	3511801	Tajima.D	-1.34888333876649	Tajima's D
A	3511837	Tajima.D	-1.34576313690954	Tajima's D
A	3511860	Tajima.D	-1.25278112157246	Tajima's D
A	3511892	Tajima.D	-1.24815812861706	Tajima's D
A	3512017	Tajima.D	-1.20090935764041	Tajima's D
A	3512047	Tajima.D	-1.2145490971865	Tajima's D
A	3512798	Tajima.D	-1.2145490971865	Tajima's D
A	3512855	Tajima.D	-1.21921029669525	Tajima's D
A	3512914	Tajima.D	-1.29224849118342	Tajima's D
A	3512989	Tajima.D	-1.25531548961137	Tajima's D
A	3513048	Tajima.D	-1.26429402964871	Tajima's D
A	3513058	Tajima.D	-1.27327256968606	Tajima's D
A	3513073	Tajima.D	-1.1866710487585	Tajima's D
A	3513216	Tajima.D	-1.16065238592688	Tajima's D
A	3513307	Tajima.D	-1.16065238592688	Tajima's D
A	3513334	Tajima.D	-1.18072515389334	Tajima's D
A	3513487	Tajima.D	-1.20651457740486	Tajima's D
A	3513572	Tajima.D	-1.29916546927956	Tajima's D
A	3513632	Tajima.D	-1.25191669830291	Tajima's D
A	3513876	Tajima.D	-1.31426979337075	Tajima's D
A	3513879	Tajima.D	-1.26410458882168	Tajima's D
A	3513940	Tajima.D	-1.32755293841891	Tajima's D
A	3513991	Tajima.D	-1.28030416744225	Tajima's D
A	3513996	Tajima.D	-1.25008278374209	Tajima's D
A	3514173	Tajima.D	-1.24854178609029	Tajima's D
A	3514248	Tajima.D	-1.24542158423334	Tajima's D
A	3515025	Tajima.D	-1.22052364696667	Tajima's D
A	3515097	Tajima.D	-1.2426834479099	Tajima's D
A	3515098	Tajima.D	-1.19700114562061	Tajima's D
A	3515142	Tajima.D	-1.19856761430797	Tajima's D
A	3515170	Tajima.D	-1.11164770543583	Tajima's D
A	3515186	Tajima.D	-1.11164770543583	Tajima's D
A	3515269	Tajima.D	-1.11164770543583	Tajima's D
A	3515408	Tajima.D	-1.0425829924961	Tajima's D
A	3515549	Tajima.D	-1.0425829924961	Tajima's D
A	3515597	Tajima.D	-1.04101652380873	Tajima's D
A	3516024	Tajima.D	-1.07253693032281	Tajima's D
A	3516047	Tajima.D	-1.02165853677787	Tajima's D
A	3516134	Tajima.D	-1.01699733726912	Tajima's D
A	3516175	Tajima.D	-1.05845144765429	Tajima's D
A	3516227	Tajima.D	-1.10761054629847	Tajima's D
A	3516408	Tajima.D	-1.10294934678972	Tajima's D
A	3516492	Tajima.D	-1.10294934678972	Tajima's D
A	3516597	Tajima.D	-1.09828814728097	Tajima's D
