Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00015079	III:5747484-5751608,III:5747484-5751637,III:5747484-5751637	204	31	30	0.004902	630.645	10000	4835	630.645	1000	0	0.206825	III	5747484	5751608	4124	FALSE
WBGene00015080	III:5744869-5747195	204	18	18	0.02451	422.792	10000	1657	422.792	1000	0	0.6035	III	5744869	5747195	2326	FALSE
WBGene00015081	III:5738007-5741554	204	16	15	0.02451	658.806	10000	3680	658.806	1000	0	0.271739	III	5738007	5741554	3547	FALSE
WBGene00015082	III:5731500-5732854	204	9	9	0.004902	1182.35	10000	10000	1182.35	450	0	0.045	III	5731500	5732854	1354	FALSE
WBGene00015083	III:5728179-5730394	204	11	11	0.014706	442.774	10000	2170	442.774	1000	0	0.460829	III	5728179	5730394	2215	FALSE
WBGene00015084	III:5730119-5731011	204	3	3	0.004902	541.587	10000	1873	541.587	991	9	0.5315	III	5730119	5731011	892	FALSE
WBGene00004413	V:20479688-20480846	204	9	9	0.009804	373.546	10000	1337	373.546	1000	0	0.747943	V	20479688	20480846	1158	FALSE
WBGene00007127	V:20487644-20489202	204	8	8	0.004902	301.349	10000	1354	301.349	996	4	0.737075	V	20487644	20489202	1558	FALSE
WBGene00007119	V:20476747-20479089	204	146	146	0.004902	78.0557	10000	1004	78.0557	1000	0	0.996016	V	20476747	20479089	2342	FALSE
WBGene00007122	V:20493923-20497346	204	126	126	0.004902	1251.99	10000	10000	1251.99	282	0	0.0282	V	20493923	20497346	3423	FALSE
WBGene00007123	V:20490770-20492485	204	40	40	0.004902	300.715	10000	1407	300.715	1000	0	0.710732	V	20490770	20492485	1715	FALSE
WBGene00007124	V:20473167-20473929	204	3	3	0.019608	333.15	10000	1461	333.15	1000	0	0.684463	V	20473167	20473929	762	FALSE
WBGene00007125	V:20469702-20470485	204	5	5	0.009804	326.753	10000	1293	326.753	1000	0	0.773395	V	20469702	20470485	783	FALSE
WBGene00007126	V:20480791-20485385	204	131	131	0.004902	479.279	10000	1899	479.279	1000	0	0.526593	V	20480791	20485385	4594	FALSE
WBGene00015087	II:6919730-6923665	204	22	21	0.004902	372.017	10000	2281	372.017	1000	0	0.438404	II	6919730	6923665	3935	FALSE
WBGene00000211	II:6910071-6912697	204	13	13	0.036044	819.922	10000	8131	819.922	1000	0	0.122986	II	6910071	6912697	2626	FALSE
WBGene00015088	II:6902869-6904615,II:6902869-6907757,II:6902869-6907290	204	29	29	0.04277	1611.46	10000	10000	1611.46	94	0	0.0094	II	6902869	6904615	1746	FALSE
WBGene00000886	II:6912764-6913365,II:6912541-6913365	204	7	7	0.004902	1045.74	10000	10000	1045.74	762	0	0.0762	II	6912764	6913365	601	FALSE
WBGene00015089	II:6916992-6918922	204	8	7	0.042109	20.2556	10000	1011	20.2556	1000	0	0.98912	II	6916992	6918922	1930	FALSE
WBGene00044615	II:6916155-6916967	204	5	5	0.041926	610.018	10000	3646	610.018	1000	0	0.274273	II	6916155	6916967	812	FALSE
WBGene00015091	I:5263693-5268384	204	25	25	0.019608	341.188	10000	1744	341.188	1000	0	0.573394	I	5263693	5268384	4691	FALSE
WBGene00002583	I:5245742-5263426,I:5245742-5263426	204	97	97	0.009804	577.107	10000	3144	577.107	1000	0	0.318066	I	5245742	5263426	17684	FALSE
WBGene00015092	I:5244282-5245523,I:5244282-5245523	204	4	4	0.041356	604.803	10000	2833	604.803	1000	0	0.352983	I	5244282	5245523	1241	FALSE
WBGene00015093	I:5249771-5250437	204	7	6	0.014706	742.16	10000	5446	742.16	1000	0	0.183621	I	5249771	5250437	666	FALSE
WBGene00015094	I:5255446-5256923,I:5255553-5256448	204	7	7	0.014706	649.094	10000	2848	649.094	1000	0	0.351124	I	5255446	5256923	1477	FALSE
WBGene00015095	I:5269543-5270934	204	8	8	0.04047	227.183	10000	1287	227.183	1000	0	0.777001	I	5269543	5270934	1391	FALSE
WBGene00015096	I:5271276-5272037	204	4	4	0.014706	593.783	10000	3237	593.783	1000	0	0.308928	I	5271276	5272037	761	FALSE
WBGene00195057	I:5268418-5269463	204	13	13	0.009804	670.627	10000	4443	670.627	1000	0	0.225073	I	5268418	5269463	1045	FALSE
WBGene00006538	X:9434451-9436893	204	13	13	0.039216	532.44	10000	1734	532.44	1000	0	0.576701	X	9434451	9436893	2442	FALSE
WBGene00007128	X:9440397-9441564	204	16	16	0.034314	774.232	10000	4231	774.232	1000	0	0.236351	X	9440397	9441564	1167	FALSE
WBGene00007129	X:9431431-9432748	204	11	11	0.034314	649.059	10000	2566	649.059	1000	0	0.389712	X	9431431	9432748	1317	FALSE
WBGene00007130	X:9428430-9430323	204	23	23	0.039434	703.432	10000	2542	703.432	1000	0	0.393391	X	9428430	9430323	1893	FALSE
WBGene00015097	IV:5493994-5495250,IV:5494776-5495250	204	5	5	0.009804	591.301	10000	2054	591.301	1000	0	0.486855	IV	5493994	5495250	1256	FALSE
WBGene00004243	IV:5486712-5490331,IV:5486684-5490331	204	11	11	0.004902	100.241	10000	1149	100.241	1000	0	0.870322	IV	5486712	5490331	3619	FALSE
WBGene00015098	IV:5484045-5486210	204	8	8	0.009804	445.253	10000	1597	445.253	1000	0	0.626174	IV	5484045	5486210	2165	FALSE
WBGene00006745	IV:5495665-5516265,IV:5497509-5516265,IV:5495665-5528338,IV:5495665-5501940,IV:5495665-5501488,IV:5495665-5499507	204	229	229	0.014706	518.623	10000	2877	518.623	1000	0	0.347584	IV	5495665	5516265	20600	FALSE
WBGene00015105	III:7132033-7133678	204	19	19	0.019608	66.1754	10000	1073	66.1754	1000	0	0.931966	III	7132033	7133678	1645	FALSE
WBGene00015106	III:7136509-7138278	204	26	26	0.009804	61.4005	10000	1036	61.4005	1000	0	0.965251	III	7136509	7138278	1769	FALSE
WBGene00001613	III:7138682-7144832,III:7138682-7144832	204	105	104	0.004902	7.31512	10000	1013	7.31512	1000	0	0.987167	III	7138682	7144832	6150	FALSE
WBGene00015107	III:7128900-7132048	204	19	19	0.009804	340.644	10000	1435	340.644	1000	0	0.696864	III	7128900	7132048	3148	FALSE
WBGene00044674	III:7135021-7136127	204	22	21	0.004902	27.9278	10000	1040	27.9278	1000	0	0.961538	III	7135021	7136127	1106	FALSE
WBGene00015099	III:7133788-7136463,III:7133788-7136432	204	38	38	0.004902	30.1271	10000	1032	30.1271	1000	0	0.968992	III	7133788	7136463	2675	FALSE
WBGene00015100	III:7124663-7128382	204	17	17	0.014706	228.851	10000	1124	228.851	1000	0	0.88968	III	7124663	7128382	3719	FALSE
WBGene00015101	III:7123164-7124332,III:7123127-7124332	204	3	3	0.043125	484.185	10000	1978	484.185	1000	0	0.505561	III	7123164	7124332	1168	FALSE
WBGene00003845	III:7108321-7109310	204	9	9	0.019608	469.688	10000	1415	469.688	1000	0	0.706714	III	7108321	7109310	989	FALSE
WBGene00015102	III:7102085-7103990	204	9	9	0.043486	656.179	10000	3477	656.179	1000	0	0.287604	III	7102085	7103990	1905	FALSE
WBGene00015103	III:7110302-7111873	204	6	5	0.004902	411.858	10000	1719	411.858	994	6	0.579988	III	7110302	7111873	1571	FALSE
WBGene00003609	III:7112299-7115438	204	24	24	0.004902	336.016	10000	1305	336.016	1000	0	0.766284	III	7112299	7115438	3139	FALSE
WBGene00015104	III:7120903-7122895	204	9	9	0.004902	215.908	10000	1076	215.908	1000	0	0.929368	III	7120903	7122895	1992	FALSE
WBGene00015108	II:2313066-2314927	204	36	36	0.041667	170.252	10000	1024	170.252	1000	0	0.976562	II	2313066	2314927	1861	FALSE
WBGene00015110	II:2307040-2308351	204	62	62	0.004902	450.615	10000	2032	450.615	1000	0	0.492126	II	2307040	2308351	1311	FALSE
WBGene00015111	II:2297846-2298793	204	28	28	0.048718	973.36	10000	8024	973.36	1000	0	0.124626	II	2297846	2298793	947	FALSE
WBGene00015112	II:2299847-2300882,II:2299852-2300818	204	29	29	0.049922	456.657	10000	1838	456.657	1000	0	0.54407	II	2299847	2300882	1035	FALSE
WBGene00015113	II:2301307-2302229	204	14	14	0.009804	364.271	10000	2119	364.271	1000	0	0.471921	II	2301307	2302229	922	FALSE
WBGene00015114	II:2311489-2312847	204	39	39	0.04902	1028.1	10000	10000	1028.1	892	0	0.0892	II	2311489	2312847	1358	FALSE
WBGene00007131	III:4376502-4379200	204	19	19	0.009804	733.203	10000	5956	733.203	1000	0	0.167898	III	4376502	4379200	2698	FALSE
WBGene00007132	III:4381738-4384141	204	14	13	0.005515	776.252	10000	7730	776.252	1000	0	0.129366	III	4381738	4384141	2403	FALSE
WBGene00007133	III:4379367-4381041	204	10	10	0.019608	691.71	10000	3684	691.71	1000	0	0.271444	III	4379367	4381041	1674	FALSE
WBGene00007134	III:4384786-4387757	204	17	17	0.009804	589.772	10000	2382	589.772	1000	0	0.419815	III	4384786	4387757	2971	FALSE
WBGene00000513	III:4370884-4372820	204	14	14	0.004902	951.849	10000	10000	951.849	804	0	0.0804	III	4370884	4372820	1936	FALSE
WBGene00007135	III:4333395-4340483,III:4333395-4340483,III:4333395-4340483	204	39	38	0.004902	424.791	10000	2034	424.791	1000	0	0.491642	III	4333395	4340483	7088	FALSE
WBGene00007136	III:4341684-4343336	204	15	15	0.019608	849.106	10000	5589	849.106	1000	0	0.178923	III	4341684	4343336	1652	FALSE
WBGene00007137	III:4343460-4345222	204	12	12	0.004902	867.117	10000	8397	867.117	1000	0	0.11909	III	4343460	4345222	1762	FALSE
WBGene00002003	III:4345338-4350079	204	36	36	0.04902	788.17	10000	7301	788.17	1000	0	0.136968	III	4345338	4350079	4741	FALSE
WBGene00007138	III:4352245-4355888	204	26	26	0.020681	904.303	10000	7595	904.303	1000	0	0.131666	III	4352245	4355888	3643	FALSE
WBGene00007139	III:4356538-4364966	204	57	57	0.020041	963.863	10000	10000	963.863	936	0	0.0936	III	4356538	4364966	8428	FALSE
WBGene00000511	III:4365374-4367469	204	12	12	0.04902	950.808	10000	8944	950.808	1000	0	0.111807	III	4365374	4367469	2095	FALSE
WBGene00000512	III:4367831-4370160	204	12	12	0.04902	1250.94	10000	10000	1250.94	317	0	0.0317	III	4367831	4370160	2329	FALSE
WBGene00015115	II:4378655-4386353	204	67	67	0.004902	764.153	10000	6576	764.153	1000	0	0.152068	II	4378655	4386353	7698	FALSE
WBGene00002252	II:4359081-4368281,II:4365012-4368262	204	68	68	0.014706	760.446	10000	5411	760.446	1000	0	0.184809	II	4359081	4368281	9200	FALSE
WBGene00015116	II:4369624-4372568	204	15	15	0.014706	448.618	10000	2373	448.618	1000	0	0.421408	II	4369624	4372568	2944	FALSE
WBGene00003825	II:4372739-4376458,II:4372739-4376742,II:4372739-4375023,II:4372739-4376458,II:4372739-4376458,II:4372739-4375712,II:4372739-4376736,II:4372739-4374699,II:4372739-4374699,II:4372739-4375712	204	25	25	0.004902	684.682	10000	4599	684.682	1000	0	0.217439	II	4372739	4376458	3719	FALSE
WBGene00001438	II:4379882-4383288	204	33	33	0.004902	910.381	10000	9367	910.381	1000	0	0.106758	II	4379882	4383288	3406	FALSE
WBGene00023425	II:4368489-4369692	204	9	9	0.014706	1072.3	10000	10000	1072.3	554	0	0.0554	II	4368489	4369692	1203	FALSE
WBGene00015117	X:1896662-1897343	204	5	5	0.014706	664.454	10000	4578	664.454	1000	0	0.218436	X	1896662	1897343	681	FALSE
WBGene00015118	X:1892186-1893272	204	41	41	0.009804	564.318	10000	4254	564.318	1000	0	0.235073	X	1892186	1893272	1086	FALSE
WBGene00002207	X:17186379-17193293,X:17186139-17193293,X:17186379-17193293,X:17186139-17193293,X:17186139-17193293	204	45	45	0.004902	706.049	10000	4941	706.049	1000	0	0.202388	X	17186379	17193293	6914	FALSE
WBGene00015120	X:17169395-17170235	204	2	2	0.0144	635.675	10000	3438	635.675	1000	0	0.290867	X	17169395	17170235	840	FALSE
WBGene00015122	X:17193297-17195118	204	10	9	0.01201	470.268	10000	2319	470.268	1000	0	0.43122	X	17193297	17195118	1821	FALSE
WBGene00015123	X:17195899-17197341	204	2	2	0.004902	916.055	10000	8184	916.055	963	37	0.119929	X	17195899	17197341	1442	FALSE
WBGene00015131	III:8703304-8710112	204	37	37	0.004902	790.913	10000	6499	790.913	1000	0	0.15387	III	8703304	8710112	6808	FALSE
WBGene00015132	III:8713988-8716184	204	15	15	0.034314	844.84	10000	7981	844.84	1000	0	0.125298	III	8713988	8716184	2196	FALSE
WBGene00015133	III:8717641-8718567	204	7	7	0.029576	459.949	10000	2886	459.949	1000	0	0.3465	III	8717641	8718567	926	FALSE
WBGene00044678	III:8705108-8706345	204	4	4	0.004902	189.289	10000	1233	189.289	1000	0	0.81103	III	8705108	8706345	1237	FALSE
WBGene00015124	III:8684807-8686481	204	13	13	0.009804	865.811	10000	7276	865.811	1000	0	0.137438	III	8684807	8686481	1674	FALSE
WBGene00015125	III:8686117-8688166,III:8686117-8688477	204	10	10	0.009804	566.427	10000	3713	566.427	1000	0	0.269324	III	8686117	8688166	2049	FALSE
WBGene00015126	III:8689941-8693473,III:8689849-8693473	204	11	11	0.004902	573.567	10000	2378	573.567	1000	0	0.420521	III	8689941	8693473	3532	FALSE
WBGene00015128	III:8693637-8699453,III:8696970-8699453	204	13	13	0.014706	414.469	10000	1858	414.469	1000	0	0.538213	III	8693637	8699453	5816	FALSE
WBGene00015129	III:8699480-8700333	204	4	4	0.004902	387.653	10000	2691	387.653	1000	0	0.371609	III	8699480	8700333	853	FALSE
WBGene00015130	III:8700926-8703304	204	8	8	0.019608	286.124	10000	1617	286.124	1000	0	0.618429	III	8700926	8703304	2378	FALSE
WBGene00001948	II:4518559-4522457,II:4518559-4522457,II:4518559-4522457	204	26	26	0.019608	511.663	10000	2586	511.663	1000	0	0.386698	II	4518559	4522457	3898	FALSE
WBGene00015134	II:4523614-4524592	204	9	8	0.004902	505.268	10000	1955	505.268	1000	0	0.511509	II	4523614	4524592	978	FALSE
WBGene00015135	II:4512210-4516133	204	43	43	0.029412	1105.8	10000	10000	1105.8	392	0	0.0392	II	4512210	4516133	3923	FALSE
WBGene00015136	II:4522461-4523222	204	3	3	0.029412	819.876	10000	4708	819.876	1000	0	0.212404	II	4522461	4523222	761	FALSE
WBGene00005058	II:4529635-4531964	204	18	18	0.019608	394.581	10000	1789	394.581	1000	0	0.558971	II	4529635	4531964	2329	FALSE
WBGene00005059	II:4534741-4537241	204	19	19	0.019608	609.677	10000	3083	609.677	1000	0	0.324359	II	4534741	4537241	2500	FALSE
WBGene00005060	II:4541864-4543668	204	8	8	0.019608	948.178	10000	8906	948.178	1000	0	0.112284	II	4541864	4543668	1804	FALSE
WBGene00005061	II:4524633-4527900	204	30	29	0.008824	725.6	10000	5764	725.6	1000	0	0.173491	II	4524633	4527900	3267	FALSE
WBGene00005062	II:4538987-4540731	204	11	11	0.004902	365.328	10000	1839	365.328	1000	0	0.543774	II	4538987	4540731	1744	FALSE
WBGene00015137	X:493963-497213,X:493235-497213	204	29	29	0.009804	310.841	10000	1244	310.841	1000	0	0.803859	X	493963	497213	3250	FALSE
WBGene00015138	X:501964-506943	204	36	36	0.009804	830.378	10000	7819	830.378	1000	0	0.127894	X	501964	506943	4979	FALSE
WBGene00015139	X:510817-514533	204	35	35	0.004902	464.247	10000	1837	464.247	1000	0	0.544366	X	510817	514533	3716	FALSE
WBGene00015141	X:525927-530176	204	38	38	0.009804	522.23	10000	1688	522.23	1000	0	0.592417	X	525927	530176	4249	FALSE
WBGene00007140	V:9654704-9657975	204	23	23	0.004902	897.746	10000	6860	897.746	1000	0	0.145773	V	9654704	9657975	3271	FALSE
WBGene00007141	V:9658930-9661614	204	10	10	0.039216	564.056	10000	2098	564.056	1000	0	0.476644	V	9658930	9661614	2684	FALSE
WBGene00007142	II:11485511-11486748,II:11485509-11486774	204	5	5	0.014706	547.888	10000	2312	547.888	1000	0	0.432526	II	11485511	11486748	1237	FALSE
WBGene00007148	II:11518487-11519571	204	3	3	0.004902	541.587	10000	2043	541.587	995	5	0.488253	II	11518487	11519571	1084	FALSE
WBGene00003868	II:11493230-11495314,II:11493230-11495314	204	18	18	0.039216	346.26	10000	1427	346.26	1000	0	0.700771	II	11493230	11495314	2084	FALSE
WBGene00007149	II:11488286-11489619	204	10	10	0.023934	674.282	10000	2755	674.282	1000	0	0.362976	II	11488286	11489619	1333	FALSE
WBGene00195248	II:11496779-11498060	204	7	6	0.02451	603.793	10000	3222	603.793	1000	0	0.310366	II	11496779	11498060	1281	FALSE
WBGene00219293	II:11499642-11500464	204	4	4	0.004902	1147.36	10000	10000	1147.36	502	0	0.0502	II	11499642	11500464	822	FALSE
WBGene00006660	II:11483200-11484847,II:11483200-11485300,II:11483200-11485359	204	16	16	0.004902	719.495	10000	4286	719.495	1000	0	0.233318	II	11483200	11484847	1647	FALSE
WBGene00007143	II:11489604-11492963,II:11489604-11493021,II:11489604-11492992	204	20	20	0.004902	595.208	10000	2266	595.208	1000	0	0.441306	II	11489604	11492963	3359	FALSE
WBGene00007144	II:11495691-11496669	204	7	7	0.014706	360.423	10000	1949	360.423	1000	0	0.513084	II	11495691	11496669	978	FALSE
WBGene00007145	II:11497664-11499623	204	19	19	0.034314	671.303	10000	3178	671.303	1000	0	0.314663	II	11497664	11499623	1959	FALSE
WBGene00007146	II:11510674-11513890	204	24	24	0.044118	694.763	10000	3001	694.763	1000	0	0.333222	II	11510674	11513890	3216	FALSE
WBGene00005267	II:11515074-11518154	204	28	28	0.004902	769.638	10000	3367	769.638	1000	0	0.297	II	11515074	11518154	3080	FALSE
WBGene00000090	II:11519498-11527062	204	58	58	0.004902	646.385	10000	2532	646.385	1000	0	0.394945	II	11519498	11527062	7564	FALSE
WBGene00006943	III:5722849-5727114	204	25	25	0.014706	536.895	10000	3032	536.895	1000	0	0.329815	III	5722849	5727114	4265	FALSE
WBGene00004435	III:5705520-5706127,III:5705562-5706127,III:5705512-5706326	204	5	5	0.009804	637.126	10000	2853	637.126	999	1	0.350333	III	5705520	5706127	607	FALSE
WBGene00015148	III:5706736-5709329,III:5708191-5709329	204	17	17	0.014706	599.461	10000	3939	599.461	1000	0	0.253872	III	5706736	5709329	2593	FALSE
WBGene00015150	III:5694035-5695223	204	6	6	0.039216	881.085	10000	10000	881.085	874	0	0.0874	III	5694035	5695223	1188	FALSE
WBGene00000182	III:5716114-5717583,III:5716114-5717547	204	11	11	0.036434	601.08	10000	4437	601.08	1000	0	0.225378	III	5716114	5717583	1469	FALSE
WBGene00015143	III:5711547-5714624	204	14	14	0.037797	897.411	10000	5976	897.411	1000	0	0.167336	III	5711547	5714624	3077	FALSE
WBGene00004348	III:5698435-5702302,III:5698435-5702302	204	16	16	0.014706	501.336	10000	2534	501.336	1000	0	0.394633	III	5698435	5702302	3867	FALSE
WBGene00015145	III:5692920-5693938,III:5692919-5693938	204	8	8	0.02451	398.258	10000	1357	398.258	1000	0	0.73692	III	5692920	5693938	1018	FALSE
WBGene00015146	III:5690106-5692730,III:5690106-5692740	204	10	10	0.02451	708.974	10000	4558	708.974	1000	0	0.219394	III	5690106	5692730	2624	FALSE
WBGene00015147	III:5694734-5697366,III:5694734-5697293	204	10	10	0.04155	706.25	10000	6371	706.25	1000	0	0.156961	III	5694734	5697366	2632	FALSE
WBGene00002982	III:5697476-5698010	204	3	3	0.004902	533.078	10000	2871	533.078	1000	0	0.348311	III	5697476	5698010	534	FALSE
WBGene00006359	III:5702254-5705364,III:5702254-5704727,III:5704779-5705464,III:5702254-5705466,III:5704121-5705464	204	15	14	0.02451	934.953	10000	10000	934.953	790	0	0.079	III	5702254	5705364	3110	FALSE
WBGene00006955	X:1576634-1590895	204	164	163	0.004902	625.877	10000	4386	625.877	1000	0	0.227998	X	1576634	1590895	14261	FALSE
WBGene00015151	V:48921-49619	204	29	29	0.004902	449.11	10000	3104	449.11	1000	0	0.322165	V	48921	49619	698	FALSE
WBGene00015152	V:45462-46923	204	46	46	0.004902	536.261	10000	3526	536.261	1000	0	0.283607	V	45462	46923	1461	FALSE
WBGene00001177	V:20824-43971,V:20824-43971,V:20824-30703	204	710	710	0.009804	440.53	10000	3048	440.53	1000	0	0.328084	V	20824	43971	23147	FALSE
WBGene00015153	V:5689-6511	204	22	22	0.004902	474.776	10000	2863	474.776	1000	0	0.349284	V	5689	6511	822	FALSE
WBGene00002061	V:6588-7822,V:6588-7822,V:6588-7822,V:6588-7822,V:6588-7822,V:6588-7822	204	14	14	0.004902	576.308	10000	2289	576.308	1000	0	0.436872	V	6588	7822	1234	FALSE
WBGene00235314	V:12524-13369	204	19	19	0.009804	520.338	10000	3223	520.338	1000	0	0.31027	V	12524	13369	845	FALSE
WBGene00006780	IV:5975556-5987479,IV:5966655-5987479,IV:5981069-5985382,IV:5975556-5987471,IV:5966655-5987471,IV:5982434-5985382,IV:5975556-5987471,IV:5966655-5987471,IV:5975556-6004859,IV:5966655-6004859,IV:5975556-5986669,IV:5966655-5986669,IV:5975556-5985382,IV:5966655-5985382,IV:5979317-5987471,IV:5979317-5985382	204	205	205	0.014706	551.472	10000	2584	551.472	1000	0	0.386997	IV	5975556	5987479	11923	FALSE
WBGene00015155	III:560139-572137,III:557517-572137	204	116	116	0.004902	752.371	10000	3579	752.371	1000	0	0.279408	III	560139	572137	11998	FALSE
WBGene00015164	III:7285996-7287603,III:7286341-7287603	204	13	13	0.030494	536.273	10000	3329	536.273	1000	0	0.300391	III	7285996	7287603	1607	FALSE
WBGene00015165	III:7277603-7281217	204	22	22	0.031259	535.003	10000	2370	535.003	1000	0	0.421941	III	7277603	7281217	3614	FALSE
WBGene00015156	III:7293631-7308359,III:7305977-7308364	204	70	70	0.02451	792.413	10000	5209	792.413	1000	0	0.191975	III	7293631	7308359	14728	FALSE
WBGene00015157	III:7281461-7283956,III:7281403-7283956	204	12	12	0.004902	615.032	10000	4198	615.032	1000	0	0.238209	III	7281461	7283956	2495	FALSE
WBGene00015158	III:7259011-7268485	204	61	61	0.02451	553.972	10000	2493	553.972	1000	0	0.401123	III	7259011	7268485	9474	FALSE
WBGene00015159	III:7268413-7271143,III:7268413-7275396	204	43	43	0.02451	384.827	10000	1930	384.827	1000	0	0.518135	III	7268413	7271143	2730	FALSE
WBGene00015160	III:7275504-7277274	204	10	9	0.031242	670.607	10000	4523	670.607	1000	0	0.221092	III	7275504	7277274	1770	FALSE
WBGene00015161	III:7283920-7285883	204	15	15	0.004902	558.524	10000	2581	558.524	1000	0	0.387447	III	7283920	7285883	1963	FALSE
WBGene00015162	III:7287846-7290562	204	12	12	0.019608	717.404	10000	5414	717.404	1000	0	0.184706	III	7287846	7290562	2716	FALSE
WBGene00015163	III:7298347-7299643	204	7	7	0.009804	744.149	10000	3198	744.149	1000	0	0.312695	III	7298347	7299643	1296	FALSE
WBGene00007150	V:13116502-13120135	204	103	103	0.004902	412.951	10000	2809	412.951	1000	0	0.355999	V	13116502	13120135	3633	FALSE
WBGene00001137	V:13126406-13129995,V:13126465-13129995	204	48	48	0.004902	420.625	10000	2779	420.625	1000	0	0.359842	V	13126406	13129995	3589	FALSE
WBGene00007152	V:13133749-13134858,V:13133758-13134838	204	48	48	0.030189	410.827	10000	3127	410.827	1000	0	0.319795	V	13133749	13134858	1109	FALSE
