snps	position	window	Td	swindow	ewindow	midwindow
465	3476222	465	-0.899247533706705	3476222	3482510	3479366
466	3476277	466	-0.903572404606155	3476277	3482799	3479538
467	3476311	467	-0.984843936924986	3476311	3482811	3479561
468	3476335	468	-1.07602663172172	3476335	3483001	3479668
469	3476342	469	-1.04387842470248	3476342	3483053	3479697.5
470	3476382	470	-1.03519264231275	3476382	3483328	3479855
471	3476386	471	-1.05478671019331	3476386	3483489	3479937.5
472	3476392	472	-1.03919314789474	3476392	3483746	3480069
473	3476417	473	-1.04646133371187	3476417	3483943	3480180
474	3476460	474	-1.05794626865597	3476460	3483993	3480226.5
475	3476485	475	-1.1462457161864	3476485	3484018	3480251.5
476	3476538	476	-1.1462457161864	3476538	3484078	3480308
477	3476560	477	-1.1462457161864	3476560	3484140	3480350
478	3476561	478	-1.1462457161864	3476561	3484272	3480416.5
479	3476562	479	-1.13002745031347	3476562	3484439	3480500.5
480	3476589	480	-1.13748785261502	3476589	3484512	3480550.5
481	3476629	481	-1.13748785261502	3476629	3484558	3480593.5
482	3476719	482	-1.06306403255365	3476719	3484584	3480651.5
483	3476944	483	-1.06306403255365	3476944	3484606	3480775
484	3477015	484	-1.06306403255365	3477015	3484657	3480836
485	3477068	485	-1.03333054511993	3477068	3484663	3480865.5
486	3477081	486	-1.03333054511993	3477081	3484798	3480939.5
487	3477182	487	-1.03772749720104	3477182	3484830	3481006
488	3477233	488	-1.10890766408782	3477233	3484832	3481032.5
489	3477242	489	-1.10890766408782	3477242	3484882	3481062
490	3477257	490	-1.11033727419069	3477257	3484917	3481087
491	3477258	491	-1.08967400211554	3477258	3484930	3481094
492	3477259	492	-1.10115893705964	3477259	3484958	3481108.5
493	3477364	493	-1.10842712287677	3477364	3485035	3481199.5
494	3477531	494	-1.17505416178885	3477531	3485046	3481288.5
495	3477547	495	-1.15156771009878	3477547	3485082	3481314.5
496	3477579	496	-1.14147634466673	3477579	3485127	3481353
497	3477615	497	-1.14147634466673	3477615	3485253	3481434
498	3477626	498	-1.14295400889071	3477626	3485257	3481441.5
499	3477636	499	-1.13286264345866	3477636	3485268	3481452
500	3477656	500	-1.07787671538427	3477656	3485330	3481493
501	3477677	501	-1.11809801474915	3477677	3485391	3481534
502	3477836	502	-1.11957567897313	3477836	3485413	3481624.5
503	3477901	503	-1.11957567897313	3477901	3485600	3481750.5
504	3478135	504	-1.21075837376987	3478135	3485719	3481927
505	3478368	505	-1.15615687866431	3478368	3485749	3482058.5
506	3478510	506	-1.08014727260648	3478510	3485807	3482158.5
507	3478618	507	-1.08014727260648	3478618	3485871	3482244.5
508	3478714	508	-1.07146149021675	3478714	3486215	3482464.5
509	3478724	509	-1.00561533077262	3478724	3486373	3482548.5
510	3478733	510	-1.01848182169849	3478733	3486387	3482560
511	3478770	511	-1.10991680063102	3478770	3486592	3482681
512	3479019	512	-1.03945744556082	3479019	3486613	3482816
513	3479063	513	-1.0424007604785	3479063	3486633	3482848
514	3479077	514	-1.11783371708307	3479077	3486710	3482893.5
515	3479106	515	-1.1251019029002	3479106	3486719	3482912.5
516	3479246	516	-1.1251019029002	3479246	3486846	3483046
517	3479476	517	-1.16092625018398	3479476	3486856	3483166
518	3479494	518	-1.10091866645411	3479494	3486861	3483177.5
519	3479685	519	-1.10091866645411	3479685	3486902	3483293.5
520	3479728	520	-1.10091866645411	3479728	3486905	3483316.5
521	3479755	521	-1.10091866645411	3479755	3486906	3483330.5
522	3479883	522	-1.10651697156285	3479883	3487042	3483462.5
523	3479960	523	-1.13866517858209	3479960	3487073	3483516.5
524	3480032	524	-1.12360021161567	3480032	3487120	3483576
525	3480043	525	-1.12360021161567	3480043	3487147	3483595
526	3480108	526	-1.12360021161567	3480108	3487276	3483692
527	3480199	527	-1.2048717439345	3480199	3487329	3483764
528	3480434	528	-1.24509304329939	3480434	3487339	3483886.5
529	3480490	529	-1.2048717439345	3480490	3487487	3483988.5
530	3480533	530	-1.19618596154478	3480533	3487521	3484027
531	3480548	531	-1.276952925592	3480548	3487611	3484079.5
532	3480677	532	-1.35144882683503	3480677	3487640	3484158.5
533	3480745	533	-1.35000720320188	3480745	3487741	3484243
534	3480816	534	-1.37328942487725	3480816	3487849	3484332.5
535	3480846	535	-1.37476708910123	3480846	3487886	3484366
536	3480888	536	-1.37476708910123	3480888	3487921	3484404.5
537	3480909	537	-1.37476708910123	3480909	3488245	3484577
538	3481027	538	-1.37037013702012	3481027	3488352	3484689.5
539	3481052	539	-1.37763832283726	3481052	3488380	3484716
540	3481056	540	-1.37471903498013	3481056	3488546	3484801
541	3481204	541	-1.37471903498013	3481204	3488669	3484936.5
542	3481235	542	-1.41494033434501	3481235	3488702	3484968.5
543	3481279	543	-1.32344528776109	3481279	3488703	3484991
544	3481393	544	-1.2341126766269	3481393	3488760	3485076.5
545	3481398	545	-1.15334571257967	3481398	3488843	3485120.5
546	3481399	546	-1.17554671653018	3481399	3488968	3485183.5
547	3481400	547	-1.1858543255072	3481400	3488978	3485189
548	3481401	548	-1.27016528098592	3481401	3488979	3485190
549	3481402	549	-1.35695102370155	3481402	3489079	3485240.5
550	3481500	550	-1.3526261528021	3481500	3489144	3485322
551	3481552	551	-1.34253478737005	3481552	3489198	3485375
552	3481643	552	-1.41822002811043	3481643	3489210	3485426.5
553	3481799	553	-1.48631271771621	3481799	3489372	3485585.5
554	3481934	554	-1.56656309996156	3481934	3489491	3485712.5
555	3482028	555	-1.48968851972384	3482028	3489503	3485765.5
556	3482032	556	-1.56656309996156	3482032	3489553	3485792.5
557	3482141	557	-1.56656309996156	3482141	3489748	3485944.5
558	3482201	558	-1.56508543573758	3482201	3489759	3485980
559	3482278	559	-1.58857188742765	3482278	3489787	3486032.5
560	3482336	560	-1.59441046314191	3482336	3489835	3486085.5
561	3482361	561	-1.59441046314191	3482361	3489866	3486113.5
562	3482369	562	-1.58154397221605	3482369	3489868	3486118.5
563	3482456	563	-1.57860065729837	3482456	3489921	3486188.5
564	3482510	564	-1.48716567836583	3482510	3489996	3486253
565	3482799	565	-1.48716567836583	3482799	3490005	3486402
566	3482811	566	-1.40883746096468	3482811	3490106	3486458.5
567	3483001	567	-1.32756592864585	3483001	3490265	3486633
568	3483053	568	-1.30407947695578	3483053	3490291	3486672
569	3483328	569	-1.33622768397502	3483328	3490293	3486810.5
570	3483489	570	-1.32142701467468	3483489	3490324	3486906.5
571	3483746	571	-1.29794056298461	3483746	3490325	3487035.5
572	3483943	572	-1.31353412528319	3483943	3490504	3487223.5
573	3483993	573	-1.31353412528319	3483993	3490524	3487258.5
574	3484018	574	-1.30626593946605	3484018	3490545	3487281.5
575	3484078	575	-1.30626593946605	3484078	3490805	3487441.5
576	3484140	576	-1.24041978002193	3484140	3490853	3487496.5
577	3484272	577	-1.24041978002193	3484272	3490954	3487613
578	3484439	578	-1.23032841458988	3484439	3490955	3487697
579	3484512	579	-1.24654668046282	3484512	3491283	3487897.5
580	3484558	580	-1.27003313215288	3484558	3491367	3487962.5
581	3484584	581	-1.23788492513364	3484584	3491416	3488000
582	3484606	582	-1.31083108097103	3484606	3491518	3488062
583	3484657	583	-1.31083108097103	3484657	3491551	3488104
584	3484663	584	-1.30935341674705	3484663	3491685	3488174
585	3484798	585	-1.33908690418077	3484798	3491709	3488253.5
586	3484830	586	-1.25781537186194	3484830	3491730	3488280
587	3484832	587	-1.24772400642989	3484832	3492059	3488445.5
588	3484882	588	-1.23054465813485	3484882	3492151	3488516.5
589	3484917	589	-1.23054465813485	3484917	3492207	3488562
590	3484930	590	-1.23638323384911	3484930	3492277	3488603.5
591	3484958	591	-1.19223351008389	3484958	3492413	3488685.5
592	3485035	592	-1.18496532426676	3485035	3492421	3488728
593	3485046	593	-1.17209883334089	3485046	3492427	3488736.5
594	3485082	594	-1.17209883334089	3485082	3492523	3488802.5
595	3485127	595	-1.19558528503096	3485127	3492602	3488864.5
596	3485253	596	-1.19983807474876	3485253	3492614	3488933.5
597	3485257	597	-1.13399191530463	3485257	3492775	3489016
598	3485268	598	-1.13399191530463	3485268	3492780	3489024
599	3485330	599	-1.14408328073668	3485330	3492858	3489094
600	3485391	600	-1.19614992095395	3485391	3492866	3489128.5
601	3485413	601	-1.18888173513682	3485413	3492875	3489144
602	3485600	602	-1.18740407091284	3485600	3492989	3489294.5
603	3485719	603	-1.18013588509571	3485719	3493003	3489361
604	3485749	604	-1.18013588509571	3485749	3493093	3489421
605	3485807	605	-1.23473738020126	3485807	3493130	3489468.5
606	3485871	606	-1.24717138403718	3485871	3493143	3489507
607	3486215	607	-1.24717138403718	3486215	3493208	3489711.5
608	3486373	608	-1.21563586706202	3486373	3493273	3489823
609	3486387	609	-1.27279624411642	3486387	3493305	3489846
610	3486592	610	-1.25992975319056	3486592	3493306	3489949
611	3486613	611	-1.23644330150049	3486613	3493320	3489966.5
612	3486633	612	-1.30125629734086	3486633	3493338	3489985.5
613	3486710	613	-1.29257051495113	3486710	3493476	3490093
614	3486719	614	-1.26507154414879	3486719	3493505	3490112
615	3486846	615	-1.26507154414879	3486846	3493517	3490181.5
616	3486856	616	-1.18938630340842	3486856	3493575	3490215.5
617	3486861	617	-1.17287971280885	3486861	3493581	3490221
618	3486902	618	-1.2178223295723	3486902	3493766	3490334
619	3486905	619	-1.2178223295723	3486905	3493885	3490395
620	3486906	620	-1.2178223295723	3486906	3494003	3490454.5
621	3487042	621	-1.20773096414025	3487042	3494004	3490523
622	3487073	622	-1.20213265903152	3487073	3494005	3490539
623	3487120	623	-1.13628649958739	3487120	3494052	3490586
624	3487147	624	-1.06575506333553	3487147	3494056	3490601.5
625	3487276	625	-1.06575506333553	3487276	3494085	3490680.5
626	3487329	626	-1.06575506333553	3487329	3494177	3490753
627	3487339	627	-0.999908903891403	3487339	3494309	3490824
628	3487487	628	-0.914636865990581	3487487	3494416	3490951.5
629	3487521	629	-0.947589979538335	3487521	3494463	3490992
630	3487611	630	-0.9434092710022	3487611	3494564	3491087.5
631	3487640	631	-0.9434092710022	3487640	3494591	3491115.5
632	3487741	632	-0.950677456819331	3487741	3494624	3491182.5
633	3487849	633	-0.956516032533589	3487849	3494745	3491297
634	3487886	634	-0.957993696757567	3487886	3494752	3491319
635	3487921	635	-0.871256008163042	3487921	3494805	3491363
636	3488245	636	-0.780734057531499	3488245	3494806	3491525.5
637	3488352	637	-0.743900573704516	3488352	3494846	3491599
638	3488380	638	-0.743900573704516	3488380	3494903	3491641.5
639	3488546	639	-0.740957258786835	3488546	3494941	3491743.5
640	3488669	640	-0.740957258786835	3488669	3495011	3491840
641	3488702	641	-0.649462212202915	3488702	3495026	3491864
642	3488703	642	-0.643623636488658	3488703	3495044	3491873.5
643	3488760	643	-0.73072173099147	3488760	3495058	3491909
644	3488843	644	-0.818576677901686	3488843	3495123	3491983
645	3488968	645	-0.894946689867807	3488968	3495125	3492046.5
646	3488978	646	-0.8905497377867	3488978	3495311	3492144.5
647	3488979	647	-0.880386291172992	3488979	3495322	3492150.5
648	3489079	648	-0.884711162072442	3489079	3495460	3492269.5
649	3489144	649	-0.88910811415355	3489144	3495515	3492329.5
650	3489198	650	-0.893432985053	3489198	3495555	3492376.5
651	3489210	651	-0.866690866658067	3489210	3495573	3492391.5
652	3489372	652	-0.865213202434089	3489372	3495681	3492526.5
653	3489491	653	-0.8626783475458	3489491	3495915	3492703
654	3489503	654	-0.8626783475458	3489503	3495996	3492749.5
655	3489553	655	-0.943949879864631	3489553	3495997	3492775
656	3489748	656	-0.948346831945739	3489748	3496007	3492877.5
657	3489759	657	-0.948346831945739	3489759	3496143	3492951
658	3489787	658	-0.858389517237179	3489787	3496218	3493002.5
659	3489835	659	-0.821556033410196	3489835	3496263	3493049
660	3489866	660	-0.815717457695939	3489866	3496499	3493182.5
661	3489868	661	-0.815717457695939	3489868	3496585	3493226.5
662	3489921	662	-0.825640633704121	3489921	3496712	3493316.5
663	3489996	663	-0.827106284397824	3489996	3496729	3493362.5
664	3490005	664	-0.918541263330362	3490005	3496749	3493377
665	3490106	665	-0.915597948412681	3490106	3496759	3493432.5
666	3490265	666	-0.989601294914381	3490265	3496768	3493516.5
667	3490291	667	-1.06939516300923	3490291	3496797	3493544
668	3490293	668	-1.08993829978162	3490293	3496891	3493592
669	3490324	669	-1.08699498486394	3490324	3496934	3493629
670	3490325	670	-1.11048143655401	3490325	3497170	3493747.5
671	3490504	671	-1.13396788824408	3490504	3497351	3493927.5
672	3490524	672	-1.04242478753905	3490524	3497530	3494027
673	3490545	673	-1.04242478753905	3490545	3497547	3494046
674	3490805	674	-0.966078802633484	3490805	3497566	3494185.5
675	3490853	675	-0.966078802633484	3490853	3497568	3494210.5
676	3490954	676	-0.969322455808071	3490954	3497593	3494273.5
677	3490955	677	-0.881924023048352	3490955	3497594	3494274.5
678	3491283	678	-0.804941321038142	3491283	3497595	3494439
679	3491367	679	-0.727333915453568	3491367	3497596	3494481.5
680	3491416	680	-0.640944619237054	3491416	3497597	3494506.5
681	3491518	681	-0.582739065048622	3491518	3497598	3494558
682	3491551	682	-0.500602558549901	3491551	3497616	3494583.5
683	3491685	683	-0.460381259185016	3491685	3497648	3494666.5
684	3491709	684	-0.37781226559635	3491709	3497664	3494686.5
685	3491730	685	-0.286269164891325	3491730	3497684	3494707
686	3492059	686	-0.367540697210156	3492059	3497751	3494905
687	3492151	687	-0.377632062642206	3492151	3497794	3494972.5
688	3492207	688	-0.321288605646594	3492207	3497826	3495016.5
689	3492277	689	-0.264825013348219	3492277	3497835	3495056
690	3492413	690	-0.180778355535574	3492413	3497843	3495128
691	3492421	691	-0.200612694021663	3492421	3497851	3495136
692	3492427	692	-0.151417287540419	3492427	3497852	3495139.5
693	3492523	693	-0.164283778466283	3492523	3498044	3495283.5
694	3492602	694	-0.161340463548602	3492602	3498312	3495457
695	3492614	695	-0.155501887834344	3492614	3498341	3495477.5
696	3492775	696	-0.161340463548602	3492775	3498468	3495621.5
697	3492780	697	-0.227186622992728	3492780	3498486	3495633
698	3492858	698	-0.164584116723189	3492858	3498565	3495711.5
699	3492866	699	-0.16310645249921	3492866	3498881	3495873.5
700	3492875	700	-0.127282105215433	3492875	3498901	3495888
701	3492989	701	-0.133072626808586	3492989	3499039	3496014
702	3493003	702	-0.133072626808586	3493003	3499079	3496041
703	3493093	703	-0.127474321699853	3493093	3499107	3496100
704	3493130	704	-0.127474321699853	3493130	3499182	3496156
705	3493143	705	-0.127474321699853	3493143	3499193	3496168
706	3493208	706	-0.162794100712028	3493208	3499233	3496220.5
707	3493273	707	-0.149927609786164	3493273	3499244	3496258.5
708	3493305	708	-0.103411220556524	3493305	3499245	3496275
709	3493306	709	-0.0799487959270079	3493306	3499246	3496276
710	3493320	710	-0.0855471010357405	3493320	3499316	3496318
711	3493338	711	-0.107555888501831	3493338	3499336	3496337
712	3493476	712	-0.117563159221947	3493476	3499340	3496408
713	3493505	713	-0.121851989530568	3493505	3499373	3496439
714	3493517	714	-0.155189536047162	3493517	3499400	3496458.5
715	3493575	715	-0.150792583966054	3493575	3499436	3496505.5
716	3493581	716	-0.2177920423167	3493581	3499730	3496655.5
717	3493766	717	-0.168344351699656	3493766	3499784	3496775
718	3493885	718	-0.18924789438033	3493885	3499786	3496835.5
719	3494003	719	-0.168344351699656	3494003	3499846	3496924.5
720	3494004	720	-0.159658569309927	3494004	3499868	3496936
721	3494005	721	-0.169749934741977	3494005	3499919	3496962
722	3494052	722	-0.181138761443862	3494052	3500025	3497038.5
723	3494056	723	-0.246984920887988	3494056	3500041	3497048.5
724	3494085	724	-0.309911792474985	3494085	3500068	3497076.5
725	3494177	725	-0.308434128251007	3494177	3500137	3497157
726	3494309	726	-0.295567637325143	3494309	3500193	3497251
727	3494416	727	-0.277799626046569	3494416	3500237	3497326.5
728	3494463	728	-0.363071663947391	3494463	3500250	3497356.5
729	3494564	729	-0.363071663947391	3494564	3500283	3497423.5
730	3494591	730	-0.375938154873255	3494591	3500349	3497470
731	3494624	731	-0.367252372483526	3494624	3500465	3497544.5
732	3494745	732	-0.367252372483526	3494745	3500506	3497625.5
733	3494752	733	-0.365774708259548	3494752	3500530	3497641
734	3494805	734	-0.36137775617844	3494805	3500578	3497691.5
735	3494806	735	-0.446637780548986	3494806	3500886	3497846
736	3494846	736	-0.528473948790801	3494846	3500977	3497911.5
737	3494903	737	-0.565307432617784	3494903	3501011	3497957
738	3494941	738	-0.565307432617784	3494941	3501205	3498073
739	3495011	739	-0.524749754405164	3495011	3501255	3498133
740	3495026	740	-0.484576509161384	3495026	3501409	3498217.5
741	3495044	741	-0.576071555745304	3495044	3501440	3498242
742	3495058	742	-0.581910131459561	3495058	3501444	3498251
743	3495123	743	-0.583363768622987	3495123	3501482	3498302.5
744	3495125	744	-0.498452136630452	3495125	3501570	3498347.5
745	3495311	745	-0.501371424487582	3495311	3501611	3498461
746	3495322	746	-0.501371424487582	3495322	3501652	3498487
747	3495460	747	-0.507930812018414	3495460	3501758	3498609
748	3495515	748	-0.47065282757121	3495515	3501775	3498645
749	3495555	749	-0.466255875490103	3495555	3501867	3498711
750	3495573	750	-0.469199190407784	3495573	3501876	3498724.5
751	3495681	751	-0.477524566889225	3495681	3501924	3498802.5
752	3495915	752	-0.452980924534846	3495915	3502038	3498976.5
753	3495996	753	-0.476058916195523	3495996	3502258	3499127
754	3495997	754	-0.474581251971544	3495997	3502426	3499211.5
755	3496007	755	-0.431080258841243	3496007	3502715	3499361
756	3496143	756	-0.429602594617264	3496143	3502736	3499439.5
757	3496218	757	-0.429602594617264	3496218	3502772	3499495
758	3496263	758	-0.50544401125123	3496263	3502781	3499522
759	3496499	759	-0.537880542997105	3496499	3502823	3499661
760	3496585	760	-0.543719118711363	3496585	3502867	3499726
761	3496712	761	-0.542241454487384	3496712	3503344	3500028
762	3496729	762	-0.545184769405065	3496729	3503612	3500170.5
763	3496749	763	-0.540823857914786	3496749	3503613	3500181
